"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","MSM_pop","pop2022","cum_icni_prop"
"15490","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-09-20,6,155,3.92857142857143,129.071428571429,2022-08-01,35500,12224.11,0.00363581488933602
"15491","BIH","Bosnia And Herzegovina","Europe","Southern Europe",2022-09-20,0,3,0,3,2022-07-13,6900,3233.526,0.000434782608695652
"15492","BRA","Brazil","Americas","Latin America and the Caribbean",2022-09-20,97,7115,101.642857142857,6410,2022-06-08,2e+06,215313.498,0.003205
"15493","BGR","Bulgaria","Europe","Eastern Europe",2022-09-20,0,6,0.0714285714285714,5.57142857142857,2022-06-23,57800,6781.953,9.63914977755808e-05
"15494","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-09-20,0,7,0,7,2022-02-17,7000,27914.536,0.001
"15495","CAN","Canada","Americas","Northern America",2022-09-20,18,1380,4.57142857142857,1345,2022-05-19,349800,38454.327,0.00384505431675243
"15496","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-09-20,0,8,0,8,2022-03-04,3000,5579.144,0.00266666666666667
"15497","CHL","Chile","Americas","Latin America and the Caribbean",2022-09-20,0,783,21.3571428571429,645.071428571429,2022-06-17,122600,19603.733,0.0052615940340247
"15498","CHN","China","Asia","Eastern Asia",2022-09-20,0,0,0.0714285714285714,2.92857142857143,2022-06-24,23241963.5931,1425887.337,1.26003614834026e-07
"15499","COL","Colombia","Americas","Latin America and the Caribbean",2022-09-20,0,1653,51.0714285714286,1201.14285714286,2022-06-23,356700,51874.024,0.00336737554567664
"15500","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-09-20,0,4,0.0714285714285714,3.57142857142857,2022-07-20,10100,5180.829,0.000353606789250354
"15501","HRV","Croatia","Europe","Southern Europe",2022-09-20,0,27,0,27,2022-06-23,29500,4030.358,0.000915254237288136
"15502","CUB","Cuba","Americas","Latin America and the Caribbean",2022-09-20,0,2,0,2,2022-08-20,279200,11212.191,7.16332378223496e-06
"15503","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-09-20,1,2,0.0714285714285714,1.07142857142857,2022-08-15,3029.62765740541,191.163,0.000353650247682961
"15504","CYP","Cyprus","Asia","Western Asia",2022-09-20,0,5,0,5,2022-08-02,12765.1776,1251.488,0.000391690594261689
"15505","CZE","Czech Republic","Europe","Eastern Europe",2022-09-20,0,65,0.857142857142857,61,2022-05-24,111094.883774052,10493.986,0.000549080190983983
"15506","COD","Democratic Republic Of The Congo","Africa","Sub-Saharan Africa",2022-09-20,0,195,0,195,2022-05-08,194900,99010.212,0.00100051308363263
"15507","DNK","Denmark","Europe","Northern Europe",2022-09-20,0,183,0.285714285714286,182.428571428571,2022-05-23,50000,5882.261,0.00364857142857143
"15508","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-09-20,0,31,1.57142857142857,21.3571428571429,2022-07-06,142000,11228.821,0.000150402414486922
"15509","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-09-20,25,93,2.42857142857143,65.9285714285714,2022-07-06,89400,18001,0.000737456056248003
"15510","EGY","Egypt","Africa","Northern Africa",2022-09-20,0,1,0.0714285714285714,1,2022-09-07,64300,110990.103,1.5552099533437e-05
"15511","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-09-20,0,4,0.214285714285714,2.14285714285714,2022-08-30,54100,6336.392,3.9609189331925e-05
"15512","EST","Estonia","Europe","Northern Europe",2022-09-20,0,11,0.0714285714285714,10.5714285714286,2022-06-28,9000,1326.062,0.00117460317460317
"15513","FIN","Finland","Europe","Northern Europe",2022-09-20,0,33,0.214285714285714,31.9285714285714,2022-05-27,58159.5605503088,5540.745,0.000548982336291086
"15514","FRA","France","Europe","Western Europe",2022-09-20,45,3934,15.7857142857143,3834,2022-05-19,330000,64626.628,0.0116181818181818
"15515","GEO","Georgia","Asia","Western Asia",2022-09-20,0,2,0,2,2022-06-15,18500,3744.385,0.000108108108108108
"15516","DEU","Germany","Europe","Western Europe",2022-09-20,7,3570,4.64285714285714,3543,2022-05-19,750000,83369.843,0.004724
"15517","GHA","Ghana","Africa","Sub-Saharan Africa",2022-09-20,0,84,0.571428571428571,81.1428571428571,2022-06-08,54800,33475.87,0.00148070907194995
"15518","GIB","Gibraltar","Europe","Southern Europe",2022-09-20,0,6,0,6,2022-06-01,235.82739112419,32.649,0.0254423371746513
"15519","GRC","Greece","Europe","Southern Europe",2022-09-20,0,69,0.785714285714286,67.1428571428571,2022-06-08,94000,10384.971,0.000714285714285714
"15520","GRL","Greenland","Americas","Northern America",2022-09-20,0,2,0,2,2022-08-09,632.382709978253,56.466,0.00316264181237462
"15521","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-09-20,0,1,0,1,2022-07-25,13336.8424,395.752,7.49802666934116e-05
"15522","GUM","Guam","Oceania","Micronesia",2022-09-20,0,1,0.0714285714285714,0.714285714285714,2022-09-11,2799.9162,171.774,0.000255109675884483
"15523","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-09-20,0,13,0.142857142857143,12.2142857142857,2022-08-03,116500,17843.908,0.000104843654199877
"15524","GUY","Guyana","Americas","Latin America and the Caribbean",2022-09-20,0,2,0,2,2022-08-22,3300,808.726,0.000606060606060606
"15525","HND","Honduras","Americas","Latin America and the Caribbean",2022-09-20,0,4,0,4,2022-08-13,40900,10432.86,9.7799511002445e-05
"15526","HKG","Hong Kong","Asia","Eastern Asia",2022-09-20,0,1,0,1,2022-09-06,122068.4995,7488.865,8.19212167017749e-06
"15527","HUN","Hungary","Europe","Eastern Europe",2022-09-20,0,77,0.5,73.7142857142857,2022-05-31,210310.1988,9967.308,0.000350502667654203
"15528","ISL","Iceland","Europe","Northern Europe",2022-09-20,0,12,0,12,2022-06-15,3914.21044817071,372.899,0.00306575238068974
"15529","IND","India","Asia","Southern Asia",2022-09-20,0,12,0.0714285714285714,11.6428571428571,2022-07-14,238200,1417173.173,4.88784934628763e-05
"15530","IDN","Indonesia","Asia","South-eastern Asia",2022-09-20,0,1,0,1,2022-08-19,754300,275501.339,1.32573246718812e-06
"15531","IRN","Iran","Asia","Southern Asia",2022-09-20,0,1,0,1,2022-08-16,313924.554014187,88550.57,3.18547876301134e-06
"15532","IRL","Ireland","Europe","Northern Europe",2022-09-20,0,177,1.21428571428571,171.357142857143,2022-05-27,86500,5023.109,0.00198100743187448
"15533","ISR","Israel","Asia","Western Asia",2022-09-20,0,250,0.642857142857143,246,2022-05-21,92190.7518,9038.309,0.00266838045245228
"15534","ITA","Italy","Europe","Southern Europe",2022-09-20,9,837,3.57142857142857,813,2022-05-19,426434.30034556,59037.474,0.00190650705006888
"15535","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-09-20,0,13,0.285714285714286,11.3571428571429,2022-07-06,42400,2827.377,0.000267857142857143
"15536","JPN","Japan","Asia","Eastern Asia",2022-09-20,0,4,0,4,2022-07-25,7e+05,123951.692,5.71428571428571e-06
"15537","JOR","Jordan","Asia","Western Asia",2022-09-20,0,1,0.0714285714285714,0.928571428571429,2022-09-08,115115.8638,11285.869,8.06640716508639e-06
"15538","LVA","Latvia","Europe","Northern Europe",2022-09-20,0,5,0.0714285714285714,4.14285714285714,2022-06-03,19425.7358698135,1850.651,0.00021326641989892
"15539","LBN","Lebanon","Asia","Western Asia",2022-09-20,0,11,0.357142857142857,9.78571428571429,2022-06-20,16500,5489.739,0.000593073593073593
"15540","LBR","Liberia","Africa","Sub-Saharan Africa",2022-09-20,0,2,0,2,2022-07-23,74600,5302.681,2.68096514745308e-05
"15541","LTU","Lithuania","Europe","Northern Europe",2022-09-20,0,5,0,5,2022-08-03,28866.5134903663,2750.055,0.000173211080779418
"15542","LUX","Luxembourg","Europe","Western Europe",2022-09-20,0,55,0.142857142857143,54.4285714285714,2022-06-16,5885.0710259828,647.599,0.00924858360897725
"15543","MLT","Malta","Europe","Southern Europe",2022-09-20,0,33,0.142857142857143,33,2022-05-28,3851.9846274941,533.286,0.00856701238225556
"15544","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-09-20,0,7,0.0714285714285714,6.92857142857143,2022-07-15,12384.9859,367.507,0.000559433130123421
"15545","MEX","Mexico","Americas","Latin America and the Caribbean",2022-09-20,0,1367,41.3571428571429,1002.21428571429,2022-05-28,1200000,127504.125,0.000835178571428571
"15546","MDA","Moldova","Europe","Eastern Europe",2022-09-20,0,2,0,2,2022-08-08,14600,3272.996,0.000136986301369863
"15547","MCO","Monaco","Europe","Western Europe",2022-09-20,0,3,0,3,2022-07-21,331.412888603235,36.469,0.00905215247555316
"15548","MNE","Montenegro","Europe","Southern Europe",2022-09-20,0,2,0,2,2022-08-01,4529.48366200923,627.082,0.000441551432622416
"15549","MAR","Morocco","Africa","Northern Africa",2022-09-20,0,3,0,3,2022-06-02,42000,37457.971,7.14285714285714e-05
"15550","NLD","Netherlands","Europe","Western Europe",2022-09-20,0,1209,2.64285714285714,1201,2022-05-20,230000,17564.014,0.00522173913043478
"15551","NCL","New Caledonia","Oceania","Melanesia",2022-09-20,0,1,0,1,2022-07-12,4726.185,289.95,0.000211587146927173
"15552","NZL","New Zealand","Oceania","Australia and New Zealand",2022-09-20,0,5,0,5,2022-07-09,37500,5185.288,0.000133333333333333
"15553","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-09-20,0,277,0,277,2022-01-31,240000,218541.212,0.00115416666666667
"15554","NOR","Norway","Europe","Northern Europe",2022-09-20,0,89,0.428571428571429,85.8571428571429,2022-05-31,57042.4383237622,5434.319,0.00150514503552309
"15555","PAN","Panama","Americas","Latin America and the Caribbean",2022-09-20,0,13,0.0714285714285714,12.1428571428571,2022-07-05,29600,4408.581,0.00041023166023166
"15556","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-09-20,0,1,0,1,2022-08-25,27700,6780.744,3.6101083032491e-05
"15557","PER","Peru","Americas","Latin America and the Caribbean",2022-09-20,0,2091,26.0714285714286,1980.14285714286,2022-06-26,260000,34049.588,0.00761593406593407
"15558","PHL","Philippines","Asia","South-eastern Asia",2022-09-20,0,4,0,4,2022-07-28,678100,115559.009,5.89883498009143e-06
"15559","POL","Poland","Europe","Eastern Europe",2022-09-20,0,167,1.85714285714286,155.357142857143,2022-06-10,840985.7595,39857.145,0.00018473219207601
"15560","PRT","Portugal","Europe","Southern Europe",2022-09-20,0,908,2.64285714285714,903,2022-05-17,74187.6105711891,10270.865,0.012171843695296
"15561","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-09-20,0,163,2.42857142857143,151.357142857143,2022-06-29,109606.1159,3252.407,0.00138091877094919
"15562","QAT","Qatar","Asia","Western Asia",2022-09-20,0,4,0.0714285714285714,3.42857142857143,2022-07-20,27490.2444,2695.122,0.000124719568828985
"15563","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-09-20,0,3,0,3,2022-04-12,1300,5970.424,0.00230769230769231
"15564","ROU","Romania","Europe","Eastern Europe",2022-09-20,0,38,0.142857142857143,36.7857142857143,2022-06-13,10500,19659.267,0.00350340136054422
"15565","RUS","Russia","Europe","Eastern Europe",2022-09-20,0,2,0.0714285714285714,1.92857142857143,2022-07-12,1532011.64928064,144713.314,1.25884906258839e-06
"15566","MAF","Saint Martin (French part)","Americas","Latin America and the Caribbean",2022-09-20,0,1,0,1,2022-08-01,503.836479112461,31.791,0.00198477093552567
"15567","SAU","Saudi Arabia","Asia","Western Asia",2022-09-20,0,8,0,8,2022-07-14,371369.964,36408.82,2.15418606120769e-05
"15568","SRB","Serbia","Europe","Southern Europe",2022-09-20,0,31,0,31,2022-06-17,40000,7221.365,0.000775
"15569","SGP","Singapore","Asia","South-eastern Asia",2022-09-20,0,19,0.214285714285714,18.3571428571429,2022-06-20,97403.7307,5975.689,0.000188464473847333
"15570","SVK","Slovakia","Europe","Eastern Europe",2022-09-20,0,14,0,14,2022-07-07,119076.8583,5643.453,0.000117571123389304
"15571","SVN","Slovenia","Europe","Southern Europe",2022-09-20,0,46,0.142857142857143,45.6428571428571,2022-05-24,15311.8711173472,2119.844,0.00298088044191721
"15572","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-09-20,0,5,0,5,2022-06-22,309700,59893.885,1.61446561188247e-05
"15573","KOR","South Korea","Asia","Eastern Asia",2022-09-20,0,2,0,2,2022-06-22,520231.319373243,51815.81,3.84444366480959e-06
"15574","SSD","South Sudan","Africa","Sub-Saharan Africa",2022-09-20,0,2,0,2,2022-08-29,158240.878,10913.164,1.26389591948548e-05
"15575","ESP","Spain","Europe","Southern Europe",2022-09-20,46,7083,23.8571428571429,6936.14285714286,2022-05-18,890200,47558.63,0.00779166800397984
"15576","SDN","Sudan","Africa","Northern Africa",2022-09-20,0,6,0.285714285714286,3.92857142857143,2022-07-31,132000,46874.204,2.97619047619048e-05
"15577","SWE","Sweden","Europe","Northern Europe",2022-09-20,0,179,1.14285714285714,174.214285714286,2022-05-19,1e+05,10549.347,0.00174214285714286
"15578","CHE","Switzerland","Europe","Western Europe",2022-09-20,1,503,1.57142857142857,492.571428571429,2022-05-21,80000,8740.472,0.00615714285714286
"15579","TWN","Taiwan","Asia","Eastern Asia",2022-09-20,0,3,0,3,2022-06-24,239889.946426095,23893.394,1.25057345866065e-05
"15580","THA","Thailand","Asia","South-eastern Asia",2022-09-20,0,8,0.0714285714285714,7.35714285714286,2022-07-21,527900,71697.03,1.39366221957622e-05
"15581","TUR","Turkey","Asia","Western Asia",2022-09-20,0,11,0,11,2022-06-30,870480.6582,85341.241,1.26366966300504e-05
"15582","UKR","Ukraine","Europe","Eastern Europe",2022-09-20,0,2,0.142857142857143,0.571428571428571,2022-09-15,179400,39701.739,3.18522057652492e-06
"15583","ARE","United Arab Emirates","Asia","Western Asia",2022-09-20,0,16,0,16,2022-05-24,96299.5158,9441.129,0.000166148291266902
"15584","GBR","United Kingdom","Europe","Northern Europe",2022-09-20,33,3585,7.21428571428571,3530.07142857143,2022-05-06,708621.322760554,67508.936,0.00498160486452685
"15585","USA","United States","Americas","Northern America",2022-09-20,311,24041,245.214285714286,22534.5714285714,2022-05-18,4500000,338289.857,0.00500768253968254
"15586","URY","Uruguay","Americas","Latin America and the Caribbean",2022-09-20,0,6,0.0714285714285714,5.14285714285714,2022-07-29,28600,3422.794,0.00017982017982018
"15587","VEN","Venezuela","Americas","Latin America and the Caribbean",2022-09-20,0,5,0.142857142857143,3.28571428571429,2022-06-12,210800,28301.696,1.55868799132556e-05
"15588","AND","Andorra","Europe","Southern Europe",2022-09-21,0,4,0,4,2022-07-25,576.577710468845,79.824,0.00693748635677815
"15589","ARG","Argentina","Americas","Latin America and the Caribbean",2022-09-21,0,326,11.1428571428571,248.571428571429,2022-05-27,205600,45510.318,0.00120900500277932
"15590","ABW","Aruba","Americas","Latin America and the Caribbean",2022-09-21,0,3,0.0714285714285714,2.64285714285714,2022-08-22,3587.1965,106.445,0.0007367472461732
"15591","AUS","Australia","Oceania","Australia and New Zealand",2022-09-21,0,132,0.5,130.785714285714,2022-05-20,263500,26177.413,0.00049634047167254
"15592","AUT","Austria","Europe","Western Europe",2022-09-21,3,304,1.71428571428571,294.142857142857,2022-05-23,81238.97811776,8939.617,0.00362071094390777
"15593","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-09-21,0,2,0,2,2022-06-24,2800,409.984,0.000714285714285714
"15594","BHR","Bahrain","Asia","Western Asia",2022-09-21,0,1,0.0714285714285714,0.428571428571429,2022-09-16,15016.7766,1472.233,2.8539508843158e-05
"15595","BRB","Barbados","Americas","Latin America and the Caribbean",2022-09-21,0,1,0,1,2022-07-16,2600,281.635,0.000384615384615385
"15596","BEL","Belgium","Europe","Western Europe",2022-09-21,0,757,2.21428571428571,740.357142857143,2022-05-19,105923.535897807,11655.93,0.00698954332086712
"15597","BEN","Benin","Africa","Sub-Saharan Africa",2022-09-21,0,3,0,3,2022-06-14,5800,13352.864,0.000517241379310345
"15598","BMU","Bermuda","Americas","Northern America",2022-09-21,0,1,0,1,2022-07-21,718.819322375309,64.184,0.00139117017151896
"15599","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-09-21,0,155,3.21428571428571,132.285714285714,2022-08-01,35500,12224.11,0.00372635814889336
"15600","BIH","Bosnia And Herzegovina","Europe","Southern Europe",2022-09-21,0,3,0,3,2022-07-13,6900,3233.526,0.000434782608695652
"15601","BRA","Brazil","Americas","Latin America and the Caribbean",2022-09-21,90,7205,105.642857142857,6515.64285714286,2022-06-08,2e+06,215313.498,0.00325782142857143
"15602","BGR","Bulgaria","Europe","Eastern Europe",2022-09-21,0,6,0.0714285714285714,5.64285714285714,2022-06-23,57800,6781.953,9.76272862086011e-05
"15603","CMR","Cameroon","Africa","Sub-Saharan Africa",2022-09-21,0,7,0,7,2022-02-17,7000,27914.536,0.001
"15604","CAN","Canada","Americas","Northern America",2022-09-21,8,1388,5.14285714285714,1350.14285714286,2022-05-19,349800,38454.327,0.00385975659560565
"15605","CAF","Central African Republic","Africa","Sub-Saharan Africa",2022-09-21,0,8,0,8,2022-03-04,3000,5579.144,0.00266666666666667
"15606","CHL","Chile","Americas","Latin America and the Caribbean",2022-09-21,0,783,21.3571428571429,666.428571428571,2022-06-17,122600,19603.733,0.0054357958517828
"15607","CHN","China","Asia","Eastern Asia",2022-09-21,0,0,0.0714285714285714,2.64285714285714,2022-06-24,23241963.5931,1425887.337,1.13710579240463e-07
"15608","COL","Colombia","Americas","Latin America and the Caribbean",2022-09-21,0,1653,51.0714285714286,1252.21428571429,2022-06-23,356700,51874.024,0.00351055308582642
"15609","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-09-21,0,4,0.0714285714285714,3.64285714285714,2022-07-20,10100,5180.829,0.000360678925035361
"15610","HRV","Croatia","Europe","Southern Europe",2022-09-21,2,29,0.142857142857143,27.1428571428571,2022-06-23,29500,4030.358,0.000920096852300242
"15611","CUB","Cuba","Americas","Latin America and the Caribbean",2022-09-21,0,2,0,2,2022-08-20,279200,11212.191,7.16332378223496e-06
"15612","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-09-21,1,3,0.142857142857143,1.21428571428571,2022-08-15,3029.62765740541,191.163,0.000400803614040689
"15613","CYP","Cyprus","Asia","Western Asia",2022-09-21,0,5,0,5,2022-08-02,12765.1776,1251.488,0.000391690594261689
"15614","CZE","Czech Republic","Europe","Eastern Europe",2022-09-21,1,66,0.571428571428571,61.5714285714286,2022-05-24,111094.883774052,10493.986,0.000554223799330437
"15615","COD","Democratic Republic Of The Congo","Africa","Sub-Saharan Africa",2022-09-21,0,195,0,195,2022-05-08,194900,99010.212,0.00100051308363263
"15616","DNK","Denmark","Europe","Northern Europe",2022-09-21,0,183,0.285714285714286,182.714285714286,2022-05-23,50000,5882.261,0.00365428571428571
"15617","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-09-21,0,31,1.35714285714286,22.7142857142857,2022-07-06,142000,11228.821,0.000159959758551308
"15618","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-09-21,0,93,2.42857142857143,68.3571428571429,2022-07-06,89400,18001,0.000764621284755513
"15619","EGY","Egypt","Africa","Northern Africa",2022-09-21,0,1,0,1,2022-09-07,64300,110990.103,1.5552099533437e-05
"15620","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-09-21,0,4,0.214285714285714,2.35714285714286,2022-08-30,54100,6336.392,4.35701082651175e-05
"15621","EST","Estonia","Europe","Northern Europe",2022-09-21,0,11,0.0714285714285714,10.6428571428571,2022-06-28,9000,1326.062,0.00118253968253968
"15622","FIN","Finland","Europe","Northern Europe",2022-09-21,0,33,0.214285714285714,32.1428571428571,2022-05-27,58159.5605503088,5540.745,0.000552666781501093
"15623","FRA","France","Europe","Western Europe",2022-09-21,0,3934,15.7857142857143,3849.78571428571,2022-05-19,330000,64626.628,0.0116660173160173
"15624","GEO","Georgia","Asia","Western Asia",2022-09-21,0,2,0,2,2022-06-15,18500,3744.385,0.000108108108108108
"15625","DEU","Germany","Europe","Western Europe",2022-09-21,15,3585,5.28571428571429,3548.28571428571,2022-05-19,750000,83369.843,0.00473104761904762
"15626","GHA","Ghana","Africa","Sub-Saharan Africa",2022-09-21,0,84,0.571428571428571,81.7142857142857,2022-06-08,54800,33475.87,0.00149113660062565
"15627","GIB","Gibraltar","Europe","Southern Europe",2022-09-21,0,6,0,6,2022-06-01,235.82739112419,32.649,0.0254423371746513
"15628","GRC","Greece","Europe","Southern Europe",2022-09-21,0,69,0.5,67.6428571428571,2022-06-08,94000,10384.971,0.000719604863221884
"15629","GRL","Greenland","Americas","Northern America",2022-09-21,0,2,0,2,2022-08-09,632.382709978253,56.466,0.00316264181237462
"15630","GLP","Guadeloupe","Americas","Latin America and the Caribbean",2022-09-21,0,1,0,1,2022-07-25,13336.8424,395.752,7.49802666934116e-05
"15631","GUM","Guam","Oceania","Micronesia",2022-09-21,0,1,0.0714285714285714,0.785714285714286,2022-09-11,2799.9162,171.774,0.000280620643472932
"15632","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-09-21,2,15,0.285714285714286,12.5,2022-08-03,116500,17843.908,0.000107296137339056
"15633","GUY","Guyana","Americas","Latin America and the Caribbean",2022-09-21,0,2,0,2,2022-08-22,3300,808.726,0.000606060606060606
"15634","HND","Honduras","Americas","Latin America and the Caribbean",2022-09-21,2,6,0.142857142857143,4.14285714285714,2022-08-13,40900,10432.86,0.000101292350681104
"15635","HKG","Hong Kong","Asia","Eastern Asia",2022-09-21,0,1,0,1,2022-09-06,122068.4995,7488.865,8.19212167017749e-06
"15636","HUN","Hungary","Europe","Eastern Europe",2022-09-21,0,77,0.428571428571429,74.1428571428571,2022-05-31,210310.1988,9967.308,0.000352540473861495
"15637","ISL","Iceland","Europe","Northern Europe",2022-09-21,0,12,0,12,2022-06-15,3914.21044817071,372.899,0.00306575238068974
"15638","IND","India","Asia","Southern Asia",2022-09-21,0,12,0.0714285714285714,11.7142857142857,2022-07-14,238200,1417173.173,4.91783615209308e-05
"15639","IDN","Indonesia","Asia","South-eastern Asia",2022-09-21,0,1,0,1,2022-08-19,754300,275501.339,1.32573246718812e-06
"15640","IRN","Iran","Asia","Southern Asia",2022-09-21,0,1,0,1,2022-08-16,313924.554014187,88550.57,3.18547876301134e-06
"15641","IRL","Ireland","Europe","Northern Europe",2022-09-21,1,178,1.28571428571429,172.642857142857,2022-05-27,86500,5023.109,0.00199587118084228
"15642","ISR","Israel","Asia","Western Asia",2022-09-21,0,250,0.428571428571429,246.428571428571,2022-05-21,92190.7518,9038.309,0.00267302919888513
"15643","ITA","Italy","Europe","Southern Europe",2022-09-21,0,837,3.57142857142857,816.571428571429,2022-05-19,426434.30034556,59037.474,0.00191488214693265
"15644","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-09-21,0,13,0.285714285714286,11.6428571428571,2022-07-06,42400,2827.377,0.000274595687331536
"15645","JPN","Japan","Asia","Eastern Asia",2022-09-21,0,4,0,4,2022-07-25,7e+05,123951.692,5.71428571428571e-06
"15646","JOR","Jordan","Asia","Western Asia",2022-09-21,0,1,0.0714285714285714,1,2022-09-08,115115.8638,11285.869,8.68690002393919e-06
"15647","LVA","Latvia","Europe","Northern Europe",2022-09-21,0,5,0.0714285714285714,4.21428571428571,2022-06-03,19425.7358698135,1850.651,0.000216943427138556
"15648","LBN","Lebanon","Asia","Western Asia",2022-09-21,0,11,0.357142857142857,10.1428571428571,2022-06-20,16500,5489.739,0.000614718614718615
"15649","LBR","Liberia","Africa","Sub-Saharan Africa",2022-09-21,0,2,0,2,2022-07-23,74600,5302.681,2.68096514745308e-05
"15650","LTU","Lithuania","Europe","Northern Europe",2022-09-21,0,5,0,5,2022-08-03,28866.5134903663,2750.055,0.000173211080779418
"15651","LUX","Luxembourg","Europe","Western Europe",2022-09-21,0,55,0.142857142857143,54.5714285714286,2022-06-16,5885.0710259828,647.599,0.00927285810663861
"15652","MLT","Malta","Europe","Southern Europe",2022-09-21,0,33,0,33,2022-05-28,3851.9846274941,533.286,0.00856701238225556
"15653","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-09-21,0,7,0.0714285714285714,7,2022-07-15,12384.9859,367.507,0.000565200481980363
"15654","MEX","Mexico","Americas","Latin America and the Caribbean",2022-09-21,0,1367,41.3571428571429,1043.57142857143,2022-05-28,1200000,127504.125,0.000869642857142857
"15655","MDA","Moldova","Europe","Eastern Europe",2022-09-21,0,2,0,2,2022-08-08,14600,3272.996,0.000136986301369863
"15656","MCO","Monaco","Europe","Western Europe",2022-09-21,0,3,0,3,2022-07-21,331.412888603235,36.469,0.00905215247555316
"15657","MNE","Montenegro","Europe","Southern Europe",2022-09-21,0,2,0,2,2022-08-01,4529.48366200923,627.082,0.000441551432622416
"15658","MAR","Morocco","Africa","Northern Africa",2022-09-21,0,3,0,3,2022-06-02,42000,37457.971,7.14285714285714e-05
"15659","NLD","Netherlands","Europe","Western Europe",2022-09-21,12,1221,1.85714285714286,1202.85714285714,2022-05-20,230000,17564.014,0.00522981366459627
"15660","NCL","New Caledonia","Oceania","Melanesia",2022-09-21,0,1,0,1,2022-07-12,4726.185,289.95,0.000211587146927173
"15661","NZL","New Zealand","Oceania","Australia and New Zealand",2022-09-21,0,5,0,5,2022-07-09,37500,5185.288,0.000133333333333333
"15662","NGA","Nigeria","Africa","Sub-Saharan Africa",2022-09-21,0,277,0,277,2022-01-31,240000,218541.212,0.00115416666666667
"15663","NOR","Norway","Europe","Northern Europe",2022-09-21,1,90,0.5,86.3571428571429,2022-05-31,57042.4383237622,5434.319,0.00151391043922414
"15664","PAN","Panama","Americas","Latin America and the Caribbean",2022-09-21,0,13,0.0714285714285714,12.2142857142857,2022-07-05,29600,4408.581,0.000412644787644788
"15665","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-09-21,0,1,0,1,2022-08-25,27700,6780.744,3.6101083032491e-05
"15666","PER","Peru","Americas","Latin America and the Caribbean",2022-09-21,160,2251,35.0714285714286,2015.21428571429,2022-06-26,260000,34049.588,0.00775082417582418
"15667","PHL","Philippines","Asia","South-eastern Asia",2022-09-21,0,4,0,4,2022-07-28,678100,115559.009,5.89883498009143e-06
"15668","POL","Poland","Europe","Eastern Europe",2022-09-21,6,173,2,157.357142857143,2022-06-10,840985.7595,39857.145,0.000187110353629172
"15669","PRT","Portugal","Europe","Southern Europe",2022-09-21,0,908,0.714285714285714,903.714285714286,2022-05-17,74187.6105711891,10270.865,0.0121814717950391
"15670","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-09-21,7,170,2.57142857142857,153.928571428571,2022-06-29,109606.1159,3252.407,0.00140437940131926
"15671","QAT","Qatar","Asia","Western Asia",2022-09-21,1,5,0.142857142857143,3.57142857142857,2022-07-20,27490.2444,2695.122,0.000129916217530193
"15672","COG","Republic of Congo","Africa","Sub-Saharan Africa",2022-09-21,0,3,0,3,2022-04-12,1300,5970.424,0.00230769230769231
"15673","ROU","Romania","Europe","Eastern Europe",2022-09-21,1,39,0.214285714285714,37,2022-06-13,10500,19659.267,0.00352380952380952
"15674","RUS","Russia","Europe","Eastern Europe",2022-09-21,0,2,0.0714285714285714,2,2022-07-12,1532011.64928064,144713.314,1.30547310194352e-06
"15675","MAF","Saint Martin (French part)","Americas","Latin America and the Caribbean",2022-09-21,0,1,0,1,2022-08-01,503.836479112461,31.791,0.00198477093552567
"15676","SAU","Saudi Arabia","Asia","Western Asia",2022-09-21,0,8,0,8,2022-07-14,371369.964,36408.82,2.15418606120769e-05
"15677","SRB","Serbia","Europe","Southern Europe",2022-09-21,9,40,0.642857142857143,31.6428571428571,2022-06-17,40000,7221.365,0.000791071428571429
