"","iso_code","location","date","new_cases","total_cases","date_import"
"437","AUT","Austria","2022/06/05",0,1,"2022/05/23"
"438","AUT","Austria","2022/08/25",16,250,"2022/05/23"
"439","AUT","Austria","2022/08/18",1,217,"2022/05/23"
"440","AUT","Austria","2022/09/10",0,284,"2022/05/23"
"441","AUT","Austria","2022/08/27",0,258,"2022/05/23"
"442","AUT","Austria","2022/09/07",5,283,"2022/05/23"
"443","AUT","Austria","2022/08/13",0,194,"2022/05/23"
"444","AUT","Austria","2022/07/26",12,111,"2022/05/23"
"445","AUT","Austria","2022/07/25",8,99,"2022/05/23"
"446","AUT","Austria","2022/06/03",0,1,"2022/05/23"
"447","AUT","Austria","2022/09/01",6,271,"2022/05/23"
"448","AUT","Austria","2022/06/09",0,1,"2022/05/23"
"449","AUT","Austria","2022/10/03",1,314,"2022/05/23"
"450","AUT","Austria","2022/08/28",0,258,"2022/05/23"
"451","AUT","Austria","2022/08/26",8,258,"2022/05/23"
"452","AUT","Austria","2022/08/30",7,265,"2022/05/23"
"453","AUT","Austria","2022/05/26",0,1,"2022/05/23"
"454","AUT","Austria","2022/07/16",0,74,"2022/05/23"
"455","AUT","Austria","2022/05/24",0,1,"2022/05/23"
"456","AUT","Austria","2022/08/29",0,258,"2022/05/23"
"457","AUT","Austria","2022/06/24",8,20,"2022/05/23"
"458","AUT","Austria","2022/08/24",3,234,"2022/05/23"
"459","AUT","Austria","2022/07/20",0,88,"2022/05/23"
"460","AUT","Austria","2022/05/23",1,1,"2022/05/23"
"461","AUT","Austria","2022/08/05",9,154,"2022/05/23"
"462","AUT","Austria","2022/06/04",0,1,"2022/05/23"
"463","AUT","Austria","2022/09/19",0,301,"2022/05/23"
"464","AUT","Austria","2022/06/18",0,11,"2022/05/23"
"465","AUT","Austria","2022/05/25",0,1,"2022/05/23"
"466","AUT","Austria","2022/08/19",0,217,"2022/05/23"
"467","AUT","Austria","2022/07/12",1,63,"2022/05/23"
"468","AUT","Austria","2022/07/21",3,91,"2022/05/23"
"469","AUT","Austria","2022/06/06",0,1,"2022/05/23"
"470","AUT","Austria","2022/06/07",0,1,"2022/05/23"
"471","AUT","Austria","2022/05/30",0,1,"2022/05/23"
"472","AUT","Austria","2022/09/18",0,301,"2022/05/23"
"473","AUT","Austria","2022/08/14",5,199,"2022/05/23"
"474","AUT","Austria","2022/09/03",0,271,"2022/05/23"
"475","AUT","Austria","2022/09/25",0,307,"2022/05/23"
"476","AUT","Austria","2022/09/02",0,271,"2022/05/23"
"477","AUT","Austria","2022/05/27",0,1,"2022/05/23"
"478","AUT","Austria","2022/08/10",0,175,"2022/05/23"
"479","AUT","Austria","2022/06/12",0,1,"2022/05/23"
"480","AUT","Austria","2022/07/28",4,115,"2022/05/23"
"481","AUT","Austria","2022/09/04",2,273,"2022/05/23"
"482","AUT","Austria","2022/07/13",0,63,"2022/05/23"
"483","AUT","Austria","2022/08/04",10,145,"2022/05/23"
"484","AUT","Austria","2022/06/27",0,20,"2022/05/23"
"485","AUT","Austria","2022/09/29",3,313,"2022/05/23"
"486","AUT","Austria","2022/08/22",1,218,"2022/05/23"
"487","AUT","Austria","2022/08/09",14,175,"2022/05/23"
"488","AUT","Austria","2022/07/01",17,37,"2022/05/23"
"489","AUT","Austria","2022/09/06",5,278,"2022/05/23"
"490","AUT","Austria","2022/07/10",25,62,"2022/05/23"
"491","AUT","Austria","2022/08/17",6,216,"2022/05/23"
"492","AUT","Austria","2022/09/14",6,298,"2022/05/23"
"493","AUT","Austria","2022/06/16",0,4,"2022/05/23"
"494","AUT","Austria","2022/06/14",0,4,"2022/05/23"
"495","AUT","Austria","2022/06/02",0,1,"2022/05/23"
"496","AUT","Austria","2022/10/02",0,313,"2022/05/23"
"497","AUT","Austria","2022/08/15",0,199,"2022/05/23"
"498","AUT","Austria","2022/08/16",11,210,"2022/05/23"
"499","AUT","Austria","2022/06/25",0,20,"2022/05/23"
"500","AUT","Austria","2022/06/20",0,11,"2022/05/23"
"501","AUT","Austria","2022/08/12",8,194,"2022/05/23"
"502","AUT","Austria","2022/08/01",6,124,"2022/05/23"
"503","AUT","Austria","2022/07/05",0,37,"2022/05/23"
"504","AUT","Austria","2022/09/21",0,304,"2022/05/23"
"505","AUT","Austria","2022/08/06",0,154,"2022/05/23"
"506","AUT","Austria","2022/09/08",1,284,"2022/05/23"
"507","AUT","Austria","2022/09/26",2,309,"2022/05/23"
"508","AUT","Austria","2022/08/31",0,265,"2022/05/23"
"509","AUT","Austria","2022/06/15",0,4,"2022/05/23"
"510","AUT","Austria","2022/07/15",5,74,"2022/05/23"
"511","AUT","Austria","2022/06/17",7,11,"2022/05/23"
"512","AUT","Austria","2022/09/05",0,273,"2022/05/23"
"513","AUT","Austria","2022/07/17",0,74,"2022/05/23"
"514","AUT","Austria","2022/08/20",0,217,"2022/05/23"
"515","AUT","Austria","2022/06/28",0,20,"2022/05/23"
"516","AUT","Austria","2022/09/17",0,301,"2022/05/23"
"517","AUT","Austria","2022/09/13",6,292,"2022/05/23"
"518","AUT","Austria","2022/06/30",0,20,"2022/05/23"
"519","AUT","Austria","2022/09/20",3,304,"2022/05/23"
"520","AUT","Austria","2022/06/01",0,1,"2022/05/23"
"521","AUT","Austria","2022/06/19",0,11,"2022/05/23"
"522","AUT","Austria","2022/06/21",0,11,"2022/05/23"
"523","AUT","Austria","2022/06/13",3,4,"2022/05/23"
"524","AUT","Austria","2022/07/09",0,37,"2022/05/23"
"525","AUT","Austria","2022/06/26",0,20,"2022/05/23"
"526","AUT","Austria","2022/07/18",9,83,"2022/05/23"
"527","AUT","Austria","2022/09/23",0,307,"2022/05/23"
"528","AUT","Austria","2022/08/02",11,135,"2022/05/23"
"529","AUT","Austria","2022/07/07",0,37,"2022/05/23"
"530","AUT","Austria","2022/09/27",0,309,"2022/05/23"
"531","AUT","Austria","2022/05/28",0,1,"2022/05/23"
"532","AUT","Austria","2022/06/11",0,1,"2022/05/23"
"533","AUT","Austria","2022/10/01",0,313,"2022/05/23"
"534","AUT","Austria","2022/07/23",0,91,"2022/05/23"
"535","AUT","Austria","2022/07/27",0,111,"2022/05/23"
"536","AUT","Austria","2022/05/29",0,1,"2022/05/23"
"537","AUT","Austria","2022/07/19",5,88,"2022/05/23"
"538","AUT","Austria","2022/07/03",0,37,"2022/05/23"
"539","AUT","Austria","2022/06/23",0,12,"2022/05/23"
"540","AUT","Austria","2022/08/03",0,135,"2022/05/23"
"541","AUT","Austria","2022/09/24",0,307,"2022/05/23"
"542","AUT","Austria","2022/09/16",1,301,"2022/05/23"
"543","BEL","Belgium","2022/09/18",0,744,"2022/05/19"
"544","BEL","Belgium","2022/09/21",0,757,"2022/05/19"
"545","BEL","Belgium","2022/07/01",0,117,"2022/05/19"
"546","BEL","Belgium","2022/08/09",64,546,"2022/05/19"
"547","BEL","Belgium","2022/08/31",0,706,"2022/05/19"
"548","BEL","Belgium","2022/06/23",0,77,"2022/05/19"
"549","BEL","Belgium","2022/05/30",0,6,"2022/05/19"
"550","BEL","Belgium","2022/08/02",89,482,"2022/05/19"
"551","BEL","Belgium","2022/08/20",0,624,"2022/05/19"
"552","BEL","Belgium","2022/09/23",0,757,"2022/05/19"
"553","BEL","Belgium","2022/08/06",0,482,"2022/05/19"
"554","BEL","Belgium","2022/09/16",0,744,"2022/05/19"
"555","BEL","Belgium","2022/08/01",0,393,"2022/05/19"
"556","BEL","Belgium","2022/09/20",13,757,"2022/05/19"
"557","BEL","Belgium","2022/09/30",0,770,"2022/05/19"
"558","BEL","Belgium","2022/09/27",13,770,"2022/05/19"
"559","BEL","Belgium","2022/07/20",0,312,"2022/05/19"
"560","BEL","Belgium","2022/06/08",0,17,"2022/05/19"
"561","BEL","Belgium","2022/08/28",0,671,"2022/05/19"
"562","BEL","Belgium","2022/06/26",0,77,"2022/05/19"
"563","BEL","Belgium","2022/09/01",0,706,"2022/05/19"
"564","BEL","Belgium","2022/09/19",0,744,"2022/05/19"
"565","BEL","Belgium","2022/06/05",0,17,"2022/05/19"
"566","BEL","Belgium","2022/06/20",0,62,"2022/05/19"
"567","BEL","Belgium","2022/05/21",0,3,"2022/05/19"
"568","BEL","Belgium","2022/08/14",0,546,"2022/05/19"
"569","BEL","Belgium","2022/09/22",0,757,"2022/05/19"
"570","BEL","Belgium","2022/09/08",0,726,"2022/05/19"
"571","BEL","Belgium","2022/07/06",1,169,"2022/05/19"
"572","BEL","Belgium","2022/06/03",3,17,"2022/05/19"
"573","BEL","Belgium","2022/09/28",0,770,"2022/05/19"
"574","BEL","Belgium","2022/06/10",0,24,"2022/05/19"
"575","BEL","Belgium","2022/07/15",0,225,"2022/05/19"
"576","BEL","Belgium","2022/07/18",0,225,"2022/05/19"
"577","BEL","Belgium","2022/08/04",0,482,"2022/05/19"
"578","BEL","Belgium","2022/07/16",0,225,"2022/05/19"
"579","BEL","Belgium","2022/07/07",0,169,"2022/05/19"
"580","BEL","Belgium","2022/08/05",0,482,"2022/05/19"
"581","BEL","Belgium","2022/06/15",18,52,"2022/05/19"
"582","BEL","Belgium","2022/09/03",0,706,"2022/05/19"
"583","BEL","Belgium","2022/09/11",0,726,"2022/05/19"
"584","BEL","Belgium","2022/07/03",0,117,"2022/05/19"
"585","BEL","Belgium","2022/07/13",0,225,"2022/05/19"
"586","BEL","Belgium","2022/07/24",0,312,"2022/05/19"
"587","BEL","Belgium","2022/10/02",0,770,"2022/05/19"
"588","BEL","Belgium","2022/09/09",0,726,"2022/05/19"
"589","BEL","Belgium","2022/09/12",0,726,"2022/05/19"
"590","BEL","Belgium","2022/07/05",51,168,"2022/05/19"
"591","BEL","Belgium","2022/07/22",0,312,"2022/05/19"
"592","BEL","Belgium","2022/08/22",0,624,"2022/05/19"
"593","BEL","Belgium","2022/08/13",0,546,"2022/05/19"
"594","BEL","Belgium","2022/05/28",0,6,"2022/05/19"
"595","BEL","Belgium","2022/06/25",0,77,"2022/05/19"
"596","BEL","Belgium","2022/07/30",0,393,"2022/05/19"
"597","BEL","Belgium","2022/07/11",0,169,"2022/05/19"
"598","BEL","Belgium","2022/05/27",0,6,"2022/05/19"
"599","BEL","Belgium","2022/08/23",47,671,"2022/05/19"
"600","BEL","Belgium","2022/10/01",0,770,"2022/05/19"
"601","BEL","Belgium","2022/09/15",0,744,"2022/05/19"
"602","BEL","Belgium","2022/08/27",0,671,"2022/05/19"
"603","BEL","Belgium","2022/07/09",0,169,"2022/05/19"
"604","BEL","Belgium","2022/08/10",0,546,"2022/05/19"
"605","BEL","Belgium","2022/06/11",0,24,"2022/05/19"
"606","BEL","Belgium","2022/09/17",0,744,"2022/05/19"
"607","BEL","Belgium","2022/05/23",1,4,"2022/05/19"
"608","BEL","Belgium","2022/07/27",0,393,"2022/05/19"
"609","BEL","Belgium","2022/06/14",0,34,"2022/05/19"
"610","BEL","Belgium","2022/06/04",0,17,"2022/05/19"
"611","BEL","Belgium","2022/06/27",0,77,"2022/05/19"
"612","BEL","Belgium","2022/05/29",0,6,"2022/05/19"
"613","BEL","Belgium","2022/08/07",0,482,"2022/05/19"
"614","BEL","Belgium","2022/07/31",0,393,"2022/05/19"
"615","BEL","Belgium","2022/05/22",0,3,"2022/05/19"
"616","BEL","Belgium","2022/05/19",1,1,"2022/05/19"
"617","BEL","Belgium","2022/09/05",0,706,"2022/05/19"
"618","BEL","Belgium","2022/08/24",0,671,"2022/05/19"
"619","BEL","Belgium","2022/05/25",0,4,"2022/05/19"
"620","BEL","Belgium","2022/08/26",0,671,"2022/05/19"
"621","BEL","Belgium","2022/08/12",0,546,"2022/05/19"
"622","BEL","Belgium","2022/07/25",0,312,"2022/05/19"
"623","BEL","Belgium","2022/06/09",7,24,"2022/05/19"
"624","BEL","Belgium","2022/06/02",4,14,"2022/05/19"
"625","BEL","Belgium","2022/08/18",0,624,"2022/05/19"
"626","BEL","Belgium","2022/05/26",2,6,"2022/05/19"
"627","BEL","Belgium","2022/08/25",0,671,"2022/05/19"
"628","BEL","Belgium","2022/05/20",2,3,"2022/05/19"
"629","BEL","Belgium","2022/06/29",0,117,"2022/05/19"
"630","BEL","Belgium","2022/09/07",0,726,"2022/05/19"
"631","BEL","Belgium","2022/08/03",0,482,"2022/05/19"
"632","BEL","Belgium","2022/09/24",0,757,"2022/05/19"
"633","BEL","Belgium","2022/06/01",0,10,"2022/05/19"
"634","BEL","Belgium","2022/06/13",10,34,"2022/05/19"
"635","BEL","Belgium","2022/08/16",0,546,"2022/05/19"
"636","BEL","Belgium","2022/05/31",4,10,"2022/05/19"
"637","BEL","Belgium","2022/09/10",0,726,"2022/05/19"
"638","BEL","Belgium","2022/07/29",0,393,"2022/05/19"
"639","BEL","Belgium","2022/06/16",0,52,"2022/05/19"
"640","BEL","Belgium","2022/09/25",0,757,"2022/05/19"
"641","BEL","Belgium","2022/07/23",0,312,"2022/05/19"
"642","BEL","Belgium","2022/05/24",0,4,"2022/05/19"
"643","BEL","Belgium","2022/06/19",0,62,"2022/05/19"
"644","BEL","Belgium","2022/08/21",0,624,"2022/05/19"
"645","BEL","Belgium","2022/09/02",0,706,"2022/05/19"
"646","BEL","Belgium","2022/08/29",0,671,"2022/05/19"
"647","BEL","Belgium","2022/08/19",0,624,"2022/05/19"
"648","BEL","Belgium","2022/09/29",0,770,"2022/05/19"
"649","BEL","Belgium","2022/07/17",0,225,"2022/05/19"
"650","BEL","Belgium","2022/06/21",15,77,"2022/05/19"
"651","BEL","Belgium","2022/10/03",0,770,"2022/05/19"
"652","BEL","Belgium","2022/07/12",56,225,"2022/05/19"
"653","BEL","Belgium","2022/06/07",0,17,"2022/05/19"
"654","BEL","Belgium","2022/07/26",81,393,"2022/05/19"
"655","BEL","Belgium","2022/06/17",10,62,"2022/05/19"
"656","BEL","Belgium","2022/09/04",0,706,"2022/05/19"
"657","BEL","Belgium","2022/07/04",0,117,"2022/05/19"
"658","BEL","Belgium","2022/06/30",0,117,"2022/05/19"
"659","BEL","Belgium","2022/06/24",0,77,"2022/05/19"
"660","BEL","Belgium","2022/07/10",0,169,"2022/05/19"
"661","BEL","Belgium","2022/09/13",18,744,"2022/05/19"
"662","BEL","Belgium","2022/07/08",0,169,"2022/05/19"
"663","BEL","Belgium","2022/06/12",0,24,"2022/05/19"
"664","BEL","Belgium","2022/08/11",0,546,"2022/05/19"
"665","BEL","Belgium","2022/07/14",0,225,"2022/05/19"
"666","BEL","Belgium","2022/07/28",0,393,"2022/05/19"
"667","BEL","Belgium","2022/06/06",0,17,"2022/05/19"
"668","BEL","Belgium","2022/08/17",78,624,"2022/05/19"
"669","BEL","Belgium","2022/08/08",0,482,"2022/05/19"
"670","BEL","Belgium","2022/07/02",0,117,"2022/05/19"
"671","BEL","Belgium","2022/07/21",0,312,"2022/05/19"
"672","BEL","Belgium","2022/08/15",0,546,"2022/05/19"
"673","BEL","Belgium","2022/09/26",0,757,"2022/05/19"
"674","BEL","Belgium","2022/06/22",0,77,"2022/05/19"
"675","BEL","Belgium","2022/06/18",0,62,"2022/05/19"
"676","BEL","Belgium","2022/06/28",40,117,"2022/05/19"
"677","BEL","Belgium","2022/09/14",0,744,"2022/05/19"
"678","BEL","Belgium","2022/09/06",20,726,"2022/05/19"
"679","BEL","Belgium","2022/07/19",87,312,"2022/05/19"
"680","BEL","Belgium","2022/08/30",35,706,"2022/05/19"
"681","BEN","Benin","2022/07/01",0,3,"2022/06/15"
"682","BEN","Benin","2022/06/29",0,3,"2022/06/15"
"683","BEN","Benin","2022/07/03",0,3,"2022/06/15"
"684","BEN","Benin","2022/07/14",0,3,"2022/06/15"
"685","BEN","Benin","2022/06/19",0,3,"2022/06/15"
"686","BEN","Benin","2022/09/17",0,3,"2022/06/15"
"687","BEN","Benin","2022/09/18",0,3,"2022/06/15"
"688","BEN","Benin","2022/08/12",0,3,"2022/06/15"
"689","BEN","Benin","2022/08/16",0,3,"2022/06/15"
"690","BEN","Benin","2022/09/10",0,3,"2022/06/15"
"691","BEN","Benin","2022/09/20",0,3,"2022/06/15"
"692","BEN","Benin","2022/07/05",0,3,"2022/06/15"
"693","BEN","Benin","2022/09/15",0,3,"2022/06/15"
"694","BEN","Benin","2022/08/08",0,3,"2022/06/15"
"695","BEN","Benin","2022/09/02",0,3,"2022/06/15"
"696","BEN","Benin","2022/09/11",0,3,"2022/06/15"
"697","BEN","Benin","2022/07/17",0,3,"2022/06/15"
"698","BEN","Benin","2022/09/29",0,3,"2022/06/15"
"699","BEN","Benin","2022/08/05",0,3,"2022/06/15"
"700","BEN","Benin","2022/08/21",0,3,"2022/06/15"
"701","BEN","Benin","2022/10/03",0,3,"2022/06/15"
"702","BEN","Benin","2022/06/18",0,3,"2022/06/15"
"703","BEN","Benin","2022/08/13",0,3,"2022/06/15"
"704","BEN","Benin","2022/08/30",0,3,"2022/06/15"
"705","BEN","Benin","2022/07/10",0,3,"2022/06/15"
"706","BEN","Benin","2022/07/27",0,3,"2022/06/15"
"707","BEN","Benin","2022/09/23",0,3,"2022/06/15"
"708","BEN","Benin","2022/08/10",0,3,"2022/06/15"
"709","BEN","Benin","2022/06/24",0,3,"2022/06/15"
"710","BEN","Benin","2022/08/22",0,3,"2022/06/15"
"711","BEN","Benin","2022/06/27",0,3,"2022/06/15"
"712","BEN","Benin","2022/07/25",0,3,"2022/06/15"
"713","BEN","Benin","2022/08/07",0,3,"2022/06/15"
"714","BEN","Benin","2022/07/18",0,3,"2022/06/15"
"715","BEN","Benin","2022/09/12",0,3,"2022/06/15"
"716","BEN","Benin","2022/07/30",0,3,"2022/06/15"
"717","BEN","Benin","2022/09/21",0,3,"2022/06/15"
"718","BEN","Benin","2022/08/20",0,3,"2022/06/15"
"719","BEN","Benin","2022/06/28",0,3,"2022/06/15"
"720","BEN","Benin","2022/08/26",0,3,"2022/06/15"
"721","BEN","Benin","2022/08/24",0,3,"2022/06/15"
"722","BEN","Benin","2022/08/27",0,3,"2022/06/15"
"723","BEN","Benin","2022/08/14",0,3,"2022/06/15"
"724","BEN","Benin","2022/06/20",0,3,"2022/06/15"
"725","BEN","Benin","2022/07/31",0,3,"2022/06/15"
"726","BEN","Benin","2022/07/11",0,3,"2022/06/15"
"727","BEN","Benin","2022/08/29",0,3,"2022/06/15"
"728","BEN","Benin","2022/09/07",0,3,"2022/06/15"
"729","BEN","Benin","2022/06/21",0,3,"2022/06/15"
"730","BEN","Benin","2022/07/16",0,3,"2022/06/15"
"731","BEN","Benin","2022/07/19",0,3,"2022/06/15"
"732","BEN","Benin","2022/08/31",0,3,"2022/06/15"
"733","BEN","Benin","2022/09/05",0,3,"2022/06/15"
"734","BEN","Benin","2022/07/21",0,3,"2022/06/15"
"735","BEN","Benin","2022/07/23",0,3,"2022/06/15"
"736","BEN","Benin","2022/09/09",0,3,"2022/06/15"
"737","BEN","Benin","2022/10/02",0,3,"2022/06/15"
"738","BEN","Benin","2022/09/27",0,3,"2022/06/15"
"739","BEN","Benin","2022/07/04",0,3,"2022/06/15"
"740","BEN","Benin","2022/08/25",0,3,"2022/06/15"
"741","BEN","Benin","2022/07/15",0,3,"2022/06/15"
"742","BEN","Benin","2022/10/01",0,3,"2022/06/15"
"743","BEN","Benin","2022/06/17",0,3,"2022/06/15"
"744","BEN","Benin","2022/09/08",0,3,"2022/06/15"
"745","BEN","Benin","2022/09/06",0,3,"2022/06/15"
"746","BEN","Benin","2022/08/19",0,3,"2022/06/15"
"747","BEN","Benin","2022/08/03",0,3,"2022/06/15"
"748","BEN","Benin","2022/06/26",0,3,"2022/06/15"
"749","BEN","Benin","2022/07/09",0,3,"2022/06/15"
"750","BEN","Benin","2022/07/13",0,3,"2022/06/15"
"751","BEN","Benin","2022/07/06",0,3,"2022/06/15"
"752","BEN","Benin","2022/08/15",0,3,"2022/06/15"
"753","BEN","Benin","2022/09/03",0,3,"2022/06/15"
"754","BEN","Benin","2022/06/22",0,3,"2022/06/15"
"755","BEN","Benin","2022/09/24",0,3,"2022/06/15"
"756","BEN","Benin","2022/09/16",0,3,"2022/06/15"
"757","BEN","Benin","2022/07/29",0,3,"2022/06/15"
"758","BEN","Benin","2022/07/07",0,3,"2022/06/15"
"759","BEN","Benin","2022/07/24",0,3,"2022/06/15"
"760","BEN","Benin","2022/09/26",0,3,"2022/06/15"
"761","BEN","Benin","2022/06/15",3,3,"2022/06/15"
"762","BEN","Benin","2022/09/01",0,3,"2022/06/15"
"763","BEN","Benin","2022/08/01",0,3,"2022/06/15"
"764","BEN","Benin","2022/09/19",0,3,"2022/06/15"
"765","BEN","Benin","2022/08/09",0,3,"2022/06/15"
"766","BEN","Benin","2022/07/20",0,3,"2022/06/15"
"767","BEN","Benin","2022/08/23",0,3,"2022/06/15"
"768","BEN","Benin","2022/07/28",0,3,"2022/06/15"
"769","BEN","Benin","2022/08/18",0,3,"2022/06/15"
"770","BEN","Benin","2022/08/04",0,3,"2022/06/15"
"771","BEN","Benin","2022/07/08",0,3,"2022/06/15"
"772","BEN","Benin","2022/07/12",0,3,"2022/06/15"
"773","BEN","Benin","2022/08/06",0,3,"2022/06/15"
"774","BEN","Benin","2022/07/02",0,3,"2022/06/15"
"775","BEN","Benin","2022/08/17",0,3,"2022/06/15"
"776","BEN","Benin","2022/08/11",0,3,"2022/06/15"
"777","BEN","Benin","2022/09/28",0,3,"2022/06/15"
"778","BEN","Benin","2022/06/30",0,3,"2022/06/15"
"779","BEN","Benin","2022/09/14",0,3,"2022/06/15"
"780","BEN","Benin","2022/08/02",0,3,"2022/06/15"
"781","BEN","Benin","2022/09/25",0,3,"2022/06/15"
"782","BEN","Benin","2022/07/26",0,3,"2022/06/15"
"783","BEN","Benin","2022/09/22",0,3,"2022/06/15"
"784","BEN","Benin","2022/08/28",0,3,"2022/06/15"
"785","BEN","Benin","2022/09/13",0,3,"2022/06/15"
"786","BEN","Benin","2022/06/23",0,3,"2022/06/15"
"787","BEN","Benin","2022/09/30",0,3,"2022/06/15"
"788","BEN","Benin","2022/07/22",0,3,"2022/06/15"
"789","BEN","Benin","2022/06/25",0,3,"2022/06/15"
"790","BEN","Benin","2022/09/04",0,3,"2022/06/15"
"791","BEN","Benin","2022/06/16",0,3,"2022/06/15"
"792","BGR","Bulgaria","2022/09/29",0,6,"2022/06/23"
"793","BGR","Bulgaria","2022/08/27",0,4,"2022/06/23"
"794","BGR","Bulgaria","2022/07/31",0,4,"2022/06/23"
"795","BGR","Bulgaria","2022/08/21",0,4,"2022/06/23"
"796","BGR","Bulgaria","2022/07/01",0,3,"2022/06/23"
"797","BGR","Bulgaria","2022/09/02",0,4,"2022/06/23"
"798","BGR","Bulgaria","2022/09/18",0,6,"2022/06/23"
"799","BGR","Bulgaria","2022/07/21",0,3,"2022/06/23"
"800","BGR","Bulgaria","2022/08/11",0,4,"2022/06/23"
"801","BGR","Bulgaria","2022/08/12",0,4,"2022/06/23"
"802","BGR","Bulgaria","2022/08/25",0,4,"2022/06/23"
"803","BGR","Bulgaria","2022/07/09",0,3,"2022/06/23"
"804","BGR","Bulgaria","2022/09/11",0,5,"2022/06/23"
"805","BGR","Bulgaria","2022/07/29",0,4,"2022/06/23"
"806","BGR","Bulgaria","2022/09/25",0,6,"2022/06/23"
"807","BGR","Bulgaria","2022/09/09",0,5,"2022/06/23"
"808","BGR","Bulgaria","2022/07/17",0,3,"2022/06/23"
"809","BGR","Bulgaria","2022/09/06",1,5,"2022/06/23"
"810","BGR","Bulgaria","2022/08/22",0,4,"2022/06/23"
"811","BGR","Bulgaria","2022/10/03",0,6,"2022/06/23"
"812","BGR","Bulgaria","2022/07/11",0,3,"2022/06/23"
"813","BGR","Bulgaria","2022/10/01",0,6,"2022/06/23"
"814","BGR","Bulgaria","2022/06/29",0,2,"2022/06/23"
"815","BGR","Bulgaria","2022/08/08",0,4,"2022/06/23"
"816","BGR","Bulgaria","2022/08/09",0,4,"2022/06/23"
"817","BGR","Bulgaria","2022/07/28",0,4,"2022/06/23"
"818","BGR","Bulgaria","2022/07/23",0,3,"2022/06/23"
"819","BGR","Bulgaria","2022/08/18",0,4,"2022/06/23"
"820","BGR","Bulgaria","2022/07/06",0,3,"2022/06/23"
"821","BGR","Bulgaria","2022/07/26",0,4,"2022/06/23"
"822","BGR","Bulgaria","2022/09/28",0,6,"2022/06/23"
"823","BGR","Bulgaria","2022/09/26",0,6,"2022/06/23"
"824","BGR","Bulgaria","2022/07/14",0,3,"2022/06/23"
"825","BGR","Bulgaria","2022/06/24",0,2,"2022/06/23"
"826","BGR","Bulgaria","2022/09/19",0,6,"2022/06/23"
"827","BGR","Bulgaria","2022/08/07",0,4,"2022/06/23"
"828","BGR","Bulgaria","2022/08/28",0,4,"2022/06/23"
"829","BGR","Bulgaria","2022/09/15",0,6,"2022/06/23"
"830","BGR","Bulgaria","2022/09/24",0,6,"2022/06/23"
"831","BGR","Bulgaria","2022/09/21",0,6,"2022/06/23"
"832","BGR","Bulgaria","2022/07/24",0,3,"2022/06/23"
