"","location","iso_code","date","new_cases","date_import","import_low","import_upp","total_cases"
"16351","United Arab Emirates","ARE",2022-08-21,0,2022-05-12,NA,NA,16
"16352","United Arab Emirates","ARE",2022-08-22,0,2022-05-12,NA,NA,16
"16353","United Arab Emirates","ARE",2022-08-23,0,2022-05-12,NA,NA,16
"16354","United Arab Emirates","ARE",2022-08-24,0,2022-05-12,NA,NA,16
"16355","United Arab Emirates","ARE",2022-08-25,0,2022-05-12,NA,NA,16
"16356","United Arab Emirates","ARE",2022-08-26,0,2022-05-12,NA,NA,16
"16357","United Arab Emirates","ARE",2022-08-27,0,2022-05-12,NA,NA,16
"16358","United Arab Emirates","ARE",2022-08-28,0,2022-05-12,NA,NA,16
"16359","United Arab Emirates","ARE",2022-08-29,0,2022-05-12,NA,NA,16
"16360","United Arab Emirates","ARE",2022-08-30,0,2022-05-12,NA,NA,16
"16361","United Arab Emirates","ARE",2022-08-31,0,2022-05-12,NA,NA,16
"16362","United Arab Emirates","ARE",2022-09-01,0,2022-05-12,NA,NA,16
"16363","United Arab Emirates","ARE",2022-09-02,0,2022-05-12,NA,NA,16
"16364","United Arab Emirates","ARE",2022-09-03,0,2022-05-12,NA,NA,16
"16365","United Arab Emirates","ARE",2022-09-04,0,2022-05-12,NA,NA,16
"16366","United Arab Emirates","ARE",2022-09-05,0,2022-05-12,NA,NA,16
"16367","United Arab Emirates","ARE",2022-09-06,0,2022-05-12,NA,NA,16
"16368","United Arab Emirates","ARE",2022-09-07,0,2022-05-12,NA,NA,16
"16369","United Arab Emirates","ARE",2022-09-08,0,2022-05-12,NA,NA,16
"16370","United Arab Emirates","ARE",2022-09-09,0,2022-05-12,NA,NA,16
"16371","United Arab Emirates","ARE",2022-09-10,0,2022-05-12,NA,NA,16
"16372","United Arab Emirates","ARE",2022-09-11,0,2022-05-12,NA,NA,16
"16373","United Arab Emirates","ARE",2022-09-12,0,2022-05-12,NA,NA,16
"16374","United Arab Emirates","ARE",2022-09-13,0,2022-05-12,NA,NA,16
"16375","United Arab Emirates","ARE",2022-09-14,0,2022-05-12,NA,NA,16
"16376","United Arab Emirates","ARE",2022-09-15,0,2022-05-12,NA,NA,16
"16377","United Arab Emirates","ARE",2022-09-16,0,2022-05-12,NA,NA,16
"16378","United Arab Emirates","ARE",2022-09-17,0,2022-05-12,NA,NA,16
"16379","United Arab Emirates","ARE",2022-09-18,0,2022-05-12,NA,NA,16
"16380","United Arab Emirates","ARE",2022-09-19,0,2022-05-12,NA,NA,16
"16381","United Arab Emirates","ARE",2022-09-20,0,2022-05-12,NA,NA,16
"16382","United Arab Emirates","ARE",2022-09-21,0,2022-05-12,NA,NA,16
"16383","United Arab Emirates","ARE",2022-09-22,0,2022-05-12,NA,NA,16
"16384","United Arab Emirates","ARE",2022-09-23,0,2022-05-12,NA,NA,16
"16385","United Arab Emirates","ARE",2022-09-24,0,2022-05-12,NA,NA,16
"16386","United Arab Emirates","ARE",2022-09-25,0,2022-05-12,NA,NA,16
"16387","United Arab Emirates","ARE",2022-09-26,0,2022-05-12,NA,NA,16
"16388","United Arab Emirates","ARE",2022-09-27,0,2022-05-12,NA,NA,16
"16389","United Arab Emirates","ARE",2022-09-28,0,2022-05-12,NA,NA,16
"16390","United Arab Emirates","ARE",2022-09-29,0,2022-05-12,NA,NA,16
"16391","United Arab Emirates","ARE",2022-09-30,0,2022-05-12,NA,NA,16
"16392","United Arab Emirates","ARE",2022-10-01,0,2022-05-12,NA,NA,16
"16393","United Arab Emirates","ARE",2022-10-02,0,2022-05-12,NA,NA,16
"16394","United States of America","USA",2022-04-17,0,2022-04-29,NA,NA,0
"16395","United States of America","USA",2022-04-18,0,2022-04-29,NA,NA,0
"16396","United States of America","USA",2022-04-19,0,2022-04-29,NA,NA,0
"16397","United States of America","USA",2022-04-20,0,2022-04-29,NA,NA,0
"16398","United States of America","USA",2022-04-21,0,2022-04-29,NA,NA,0
"16399","United States of America","USA",2022-04-22,0,2022-04-29,NA,NA,0
"16400","United States of America","USA",2022-04-23,0,2022-04-29,NA,NA,0
"16401","United States of America","USA",2022-04-24,0,2022-04-29,NA,NA,0
"16402","United States of America","USA",2022-04-25,0,2022-04-29,NA,NA,0
"16403","United States of America","USA",2022-04-26,0,2022-04-29,NA,NA,0
"16404","United States of America","USA",2022-04-27,0,2022-04-29,NA,NA,0
"16405","United States of America","USA",2022-04-28,0,2022-04-29,NA,NA,0
"16406","United States of America","USA",2022-04-29,1,2022-04-29,NA,NA,1
"16407","United States of America","USA",2022-04-30,0,2022-04-29,NA,NA,1
"16408","United States of America","USA",2022-05-01,1,2022-04-29,NA,NA,2
"16409","United States of America","USA",2022-05-02,0,2022-04-29,NA,NA,2
"16410","United States of America","USA",2022-05-03,0,2022-04-29,NA,NA,2
"16411","United States of America","USA",2022-05-04,2,2022-04-29,NA,NA,4
"16412","United States of America","USA",2022-05-05,0,2022-04-29,NA,NA,4
"16413","United States of America","USA",2022-05-06,0,2022-04-29,NA,NA,4
"16414","United States of America","USA",2022-05-07,1,2022-04-29,NA,NA,5
"16415","United States of America","USA",2022-05-08,0,2022-04-29,NA,NA,5
"16416","United States of America","USA",2022-05-09,0,2022-04-29,NA,NA,5
"16417","United States of America","USA",2022-05-10,1,2022-04-29,NA,NA,6
"16418","United States of America","USA",2022-05-11,1,2022-04-29,NA,NA,7
"16419","United States of America","USA",2022-05-12,2,2022-04-29,NA,NA,9
"16420","United States of America","USA",2022-05-13,0,2022-04-29,NA,NA,9
"16421","United States of America","USA",2022-05-14,0,2022-04-29,NA,NA,9
"16422","United States of America","USA",2022-05-15,1,2022-04-29,NA,NA,10
"16423","United States of America","USA",2022-05-16,3,2022-04-29,NA,NA,13
"16424","United States of America","USA",2022-05-17,3,2022-04-29,NA,NA,16
"16425","United States of America","USA",2022-05-18,2,2022-04-29,NA,NA,18
"16426","United States of America","USA",2022-05-19,1,2022-04-29,NA,NA,19
"16427","United States of America","USA",2022-05-20,1,2022-04-29,NA,NA,20
"16428","United States of America","USA",2022-05-21,1,2022-04-29,NA,NA,21
"16429","United States of America","USA",2022-05-22,2,2022-04-29,NA,NA,23
"16430","United States of America","USA",2022-05-23,4,2022-04-29,NA,NA,27
"16431","United States of America","USA",2022-05-24,3,2022-04-29,NA,NA,30
"16432","United States of America","USA",2022-05-25,3,2022-04-29,NA,NA,33
"16433","United States of America","USA",2022-05-26,2,2022-04-29,NA,NA,35
"16434","United States of America","USA",2022-05-27,4,2022-04-29,NA,NA,39
"16435","United States of America","USA",2022-05-28,0,2022-04-29,NA,NA,39
"16436","United States of America","USA",2022-05-29,5,2022-04-29,NA,NA,44
"16437","United States of America","USA",2022-05-30,5.03738587539285,2022-04-29,NA,NA,49.0373858753929
"16438","United States of America","USA",2022-05-31,7.10780274862876,2022-04-29,NA,NA,56.1451886240216
"16439","United States of America","USA",2022-06-01,9.22471891838731,2022-04-29,NA,NA,65.3699075424089
"16440","United States of America","USA",2022-06-02,11.3288033290562,2022-04-29,NA,NA,76.6987108714651
"16441","United States of America","USA",2022-06-03,5.32474929007828,2022-04-29,NA,NA,82.0234601615434
"16442","United States of America","USA",2022-06-04,4.20764165233866,2022-04-29,NA,NA,86.231101813882
"16443","United States of America","USA",2022-06-05,4.08382080373085,2022-04-29,NA,NA,90.3149226176129
"16444","United States of America","USA",2022-06-06,18.0307880086761,2022-04-29,NA,NA,108.345710626289
"16445","United States of America","USA",2022-06-07,21.0501250747246,2022-04-29,NA,NA,129.395835701014
"16446","United States of America","USA",2022-06-08,10.1530923931375,2022-04-29,NA,NA,139.548928094151
"16447","United States of America","USA",2022-06-09,6.37146305158225,2022-04-29,NA,NA,145.920391145733
"16448","United States of America","USA",2022-06-10,22.6553304825564,2022-04-29,NA,NA,168.57572162829
"16449","United States of America","USA",2022-06-11,12.8179865170081,2022-04-29,NA,NA,181.393708145298
"16450","United States of America","USA",2022-06-12,25.7171177528676,2022-04-29,NA,NA,207.110825898165
"16451","United States of America","USA",2022-06-13,22.4790450775584,2022-04-29,NA,NA,229.589870975724
"16452","United States of America","USA",2022-06-14,20.3437208911128,2022-04-29,NA,NA,249.933591866837
"16453","United States of America","USA",2022-06-15,36.3709910470088,2022-04-29,NA,NA,286.304582913845
"16454","United States of America","USA",2022-06-16,27.4434482118754,2022-04-29,NA,NA,313.748031125721
"16455","United States of America","USA",2022-06-17,28.4311290455543,2022-04-29,NA,NA,342.179160171275
"16456","United States of America","USA",2022-06-18,25.3166613262726,2022-04-29,NA,NA,367.495821497548
"16457","United States of America","USA",2022-06-19,33.1958957356667,2022-04-29,NA,NA,400.691717233214
"16458","United States of America","USA",2022-06-20,35.1640085722308,2022-04-29,NA,NA,435.855725805445
"16459","United States of America","USA",2022-06-21,36.2914396854871,2022-04-29,NA,NA,472.147165490932
"16460","United States of America","USA",2022-06-22,60.7312533121153,2022-04-29,NA,NA,532.878418803048
"16461","United States of America","USA",2022-06-23,52.6767421988281,2022-04-29,NA,NA,585.555161001876
"16462","United States of America","USA",2022-06-24,47.0128559470145,2022-04-29,NA,NA,632.56801694889
"16463","United States of America","USA",2022-06-25,60.164809903369,2022-04-29,NA,NA,692.732826852259
"16464","United States of America","USA",2022-06-26,68.5250080241695,2022-04-29,NA,NA,761.257834876429
"16465","United States of America","USA",2022-06-27,94.94008217542,2022-04-29,NA,NA,856.197917051849
"16466","United States of America","USA",2022-06-28,88.7934627214551,2022-04-29,NA,NA,944.991379773304
"16467","United States of America","USA",2022-06-29,76.6782824943892,2022-04-29,NA,NA,1021.66966226769
"16468","United States of America","USA",2022-06-30,110.799423867452,2022-04-29,NA,NA,1132.46908613515
"16469","United States of America","USA",2022-07-01,127.149367778882,2022-04-29,NA,NA,1259.61845391403
"16470","United States of America","USA",2022-07-02,123.909996491225,2022-04-29,NA,NA,1383.52845040525
"16471","United States of America","USA",2022-07-03,123.616949980261,2022-04-29,NA,NA,1507.14540038551
"16472","United States of America","USA",2022-07-04,151.228253893486,2022-04-29,NA,NA,1658.373654279
"16473","United States of America","USA",2022-07-05,172.709891455644,2022-04-29,NA,NA,1831.08354573464
"16474","United States of America","USA",2022-07-06,163.857581787928,2022-04-29,NA,NA,1994.94112752257
"16475","United States of America","USA",2022-07-07,187.599315782561,2022-04-29,NA,NA,2182.54044330513
"16476","United States of America","USA",2022-07-08,238.881492404852,2022-04-29,NA,NA,2421.42193570998
"16477","United States of America","USA",2022-07-09,192.157741749936,2022-04-29,NA,NA,2613.57967745992
"16478","United States of America","USA",2022-07-10,206.317281698941,2022-04-29,NA,NA,2819.89695915886
"16479","United States of America","USA",2022-07-11,338.555798384727,2022-04-29,NA,NA,3158.45275754359
"16480","United States of America","USA",2022-07-12,226.509174993266,2022-04-29,NA,NA,3384.96193253685
"16481","United States of America","USA",2022-07-13,250.35407471488,2022-04-29,NA,NA,3635.31600725173
"16482","United States of America","USA",2022-07-14,253.311737688924,2022-04-29,NA,NA,3888.62774494066
"16483","United States of America","USA",2022-07-15,292.718862637307,2022-04-29,NA,NA,4181.34660757797
"16484","United States of America","USA",2022-07-16,247.727290039355,2022-04-29,NA,NA,4429.07389761732
"16485","United States of America","USA",2022-07-17,266.827758281043,2022-04-29,NA,NA,4695.90165589836
"16486","United States of America","USA",2022-07-18,391.011321968044,2022-04-29,NA,NA,5086.91297786641
"16487","United States of America","USA",2022-07-19,335.887836756392,2022-04-29,NA,NA,5422.8008146228
"16488","United States of America","USA",2022-07-20,348.218126942153,2022-04-29,NA,NA,5771.01894156495
"16489","United States of America","USA",2022-07-21,293.083324258671,2022-04-29,NA,NA,6064.10226582362
"16490","United States of America","USA",2022-07-22,326.062253466156,2022-04-29,NA,NA,6390.16451928978
"16491","United States of America","USA",2022-07-23,359.995906851683,2022-04-29,NA,NA,6750.16042614146
"16492","United States of America","USA",2022-07-24,405.391103422707,2022-04-29,NA,NA,7155.55152956417
"16493","United States of America","USA",2022-07-25,540.905920331553,2022-04-29,NA,NA,7696.45744989572
"16494","United States of America","USA",2022-07-26,432.188508869677,2022-04-29,NA,NA,8128.6459587654
"16495","United States of America","USA",2022-07-27,376.559909543216,2022-04-29,NA,NA,8505.20586830862
"16496","United States of America","USA",2022-07-28,342.215722747825,2022-04-29,NA,NA,8847.42159105644
"16497","United States of America","USA",2022-07-29,380.942327030713,2022-04-29,NA,NA,9228.36391808715
"16498","United States of America","USA",2022-07-30,418.854539238794,2022-04-29,NA,NA,9647.21845732595
"16499","United States of America","USA",2022-07-31,507.047702475074,2022-04-29,NA,NA,10154.266159801
"16500","United States of America","USA",2022-08-01,650.750163178115,2022-04-29,NA,NA,10805.0163229791
"16501","United States of America","USA",2022-08-02,423.267369425734,2022-04-29,NA,NA,11228.2836924049
"16502","United States of America","USA",2022-08-03,364.514279500885,2022-04-29,NA,NA,11592.7979719058
"16503","United States of America","USA",2022-08-04,346.274642254623,2022-04-29,NA,NA,11939.0726141604
"16504","United States of America","USA",2022-08-05,417.713607188727,2022-04-29,NA,NA,12356.7862213491
"16505","United States of America","USA",2022-08-06,458.246936907801,2022-04-29,NA,NA,12815.0331582569
"16506","United States of America","USA",2022-08-07,502.426614005537,2022-04-29,NA,NA,13317.4597722624
"16507","United States of America","USA",2022-08-08,563.126737518393,2022-04-29,NA,NA,13880.5865097808
"16508","United States of America","USA",2022-08-09,400.556890232018,2022-04-29,NA,NA,14281.1434000129
"16509","United States of America","USA",2022-08-10,398.196705023939,2022-04-29,NA,NA,14679.3401050368
"16510","United States of America","USA",2022-08-11,320.5099174084,2022-04-29,NA,NA,14999.8500224452
"16511","United States of America","USA",2022-08-12,379.528449577118,2022-04-29,NA,NA,15379.3784720223
"16512","United States of America","USA",2022-08-13,430.566952040031,2022-04-29,NA,NA,15809.9454240623
"16513","United States of America","USA",2022-08-14,444.829528720277,2022-04-29,NA,NA,16254.7749527826
"16514","United States of America","USA",2022-08-15,487.790431011995,2022-04-29,NA,NA,16742.5653837946
"16515","United States of America","USA",2022-08-16,333.406094887166,2022-04-29,NA,NA,17075.9714786818
"16516","United States of America","USA",2022-08-17,286.831709252018,2022-04-29,NA,NA,17362.8031879338
"16517","United States of America","USA",2022-08-18,277.44230993743,2022-04-29,NA,NA,17640.2454978712
"16518","United States of America","USA",2022-08-19,343.162835167165,2022-04-29,NA,NA,17983.4083330384
"16519","United States of America","USA",2022-08-20,464.866132318641,2022-04-29,NA,NA,18448.274465357
"16520","United States of America","USA",2022-08-21,468.546850147878,2022-04-29,NA,NA,18916.8213155049
"16521","United States of America","USA",2022-08-22,410.28166477557,2022-04-29,NA,NA,19327.1029802805
"16522","United States of America","USA",2022-08-23,270.567568398473,2022-04-29,NA,NA,19597.670548679
"16523","United States of America","USA",2022-08-24,239.951841155613,2022-04-29,NA,NA,19837.6223898346
"16524","United States of America","USA",2022-08-25,215.577074488061,2022-04-29,NA,NA,20053.1994643226
"16525","United States of America","USA",2022-08-26,263.516951053303,2022-04-29,NA,NA,20316.7164153759
"16526","United States of America","USA",2022-08-27,349.449964587524,2022-04-29,NA,NA,20666.1663799635
"16527","United States of America","USA",2022-08-28,389.408188670133,2022-04-29,NA,NA,21055.5745686336
"16528","United States of America","USA",2022-08-29,333.944642963389,2022-04-29,NA,NA,21389.519211597
"16529","United States of America","USA",2022-08-30,235.002152028828,2022-04-29,NA,NA,21624.5213636258
"16530","United States of America","USA",2022-08-31,176.955236066822,2022-04-29,NA,NA,21801.4765996926
"16531","United States of America","USA",2022-09-01,200.389979486222,2022-04-29,NA,NA,22001.8665791789
"16532","United States of America","USA",2022-09-02,182.587790540405,2022-04-29,NA,NA,22184.4543697193
"16533","United States of America","USA",2022-09-03,236.906808359748,2022-04-29,NA,NA,22421.361178079
"16534","United States of America","USA",2022-09-04,347.735335598689,2022-04-29,NA,NA,22769.0965136777
"16535","United States of America","USA",2022-09-05,333.618876645515,2022-04-29,NA,NA,23102.7153903232
"16536","United States of America","USA",2022-09-06,196.881778628959,2022-04-29,NA,NA,23299.5971689522
"16537","United States of America","USA",2022-09-07,162.846754513628,2022-04-29,NA,NA,23462.4439234658
"16538","United States of America","USA",2022-09-08,153.338226092029,2022-04-29,NA,NA,23615.7821495578
"16539","United States of America","USA",2022-09-09,167.818667604292,2022-04-29,NA,NA,23783.6008171621
"16540","United States of America","USA",2022-09-10,197.803330434745,2022-04-29,NA,NA,23981.4041475969
"16541","United States of America","USA",2022-09-11,206.374652923704,2022-04-29,NA,NA,24187.7788005206
"16542","United States of America","USA",2022-09-12,234.732224308219,2022-04-29,NA,NA,24422.5110248288
"16543","United States of America","USA",2022-09-13,130.038830270907,2022-04-29,NA,NA,24552.5498550997
"16544","United States of America","USA",2022-09-14,117.859096036268,2022-04-29,NA,NA,24670.408951136
"16545","United States of America","USA",2022-09-15,119.527403298837,2022-04-29,NA,NA,24789.9363544348
"16546","United States of America","USA",2022-09-16,189.678439549593,2022-04-29,NA,NA,24979.6147939844
"16547","United States of America","USA",2022-09-17,271.758331630834,2022-04-29,NA,NA,25251.3731256152
"16548","United States of America","USA",2022-09-18,238.546617478303,2022-04-29,NA,NA,25489.9197430935
"16549","United States of America","USA",2022-09-19,126.911381044793,2022-04-29,NA,NA,25616.8311241383
"16550","United States of America","USA",2022-09-20,122.642513274774,2022-04-29,NA,NA,25739.4736374131
"16551","United States of America","USA",2022-09-21,82.8806742167395,2022-04-29,NA,NA,25822.3543116298
"16552","United States of America","USA",2022-09-22,76.7107827752998,2022-04-29,NA,NA,25899.0650944051
"16553","United States of America","USA",2022-09-23,102.58197037434,2022-04-29,NA,NA,26001.6470647795
"16554","United States of America","USA",2022-09-24,154.570982563728,2022-04-29,NA,NA,26156.2180473432
"16555","United States of America","USA",2022-09-25,155.177511999428,2022-04-29,NA,NA,26311.3955593426
"16556","United States of America","USA",2022-09-26,117.441785232039,2022-04-29,NA,NA,26428.8373445747
"16557","United States of America","USA",2022-09-27,74.0636665940819,2022-04-29,NA,NA,26502.9010111687
"16558","United States of America","USA",2022-09-28,58.9315602520935,2022-04-29,NA,NA,26561.8325714208
"16559","United States of America","USA",2022-09-29,46.1674285791571,2022-04-29,NA,NA,26608
"16560","United States of America","USA",2022-09-30,50,2022-04-29,NA,NA,26658
"16561","United States of America","USA",2022-10-01,48,2022-04-29,NA,NA,26706
"16562","United States of America","USA",2022-10-02,0,2022-04-29,NA,NA,26706
"16563","Uruguay","URY",2022-04-17,0,2022-07-20,NA,NA,0
"16564","Uruguay","URY",2022-04-18,0,2022-07-20,NA,NA,0
"16565","Uruguay","URY",2022-04-19,0,2022-07-20,NA,NA,0
"16566","Uruguay","URY",2022-04-20,0,2022-07-20,NA,NA,0
"16567","Uruguay","URY",2022-04-21,0,2022-07-20,NA,NA,0
"16568","Uruguay","URY",2022-04-22,0,2022-07-20,NA,NA,0
"16569","Uruguay","URY",2022-04-23,0,2022-07-20,NA,NA,0
"16570","Uruguay","URY",2022-04-24,0,2022-07-20,NA,NA,0
"16571","Uruguay","URY",2022-04-25,0,2022-07-20,NA,NA,0
"16572","Uruguay","URY",2022-04-26,0,2022-07-20,NA,NA,0
"16573","Uruguay","URY",2022-04-27,0,2022-07-20,NA,NA,0
"16574","Uruguay","URY",2022-04-28,0,2022-07-20,NA,NA,0
"16575","Uruguay","URY",2022-04-29,0,2022-07-20,NA,NA,0
"16576","Uruguay","URY",2022-04-30,0,2022-07-20,NA,NA,0
"16577","Uruguay","URY",2022-05-01,0,2022-07-20,NA,NA,0
"16578","Uruguay","URY",2022-05-02,0,2022-07-20,NA,NA,0
"16579","Uruguay","URY",2022-05-03,0,2022-07-20,NA,NA,0
"16580","Uruguay","URY",2022-05-04,0,2022-07-20,NA,NA,0
"16581","Uruguay","URY",2022-05-05,0,2022-07-20,NA,NA,0
"16582","Uruguay","URY",2022-05-06,0,2022-07-20,NA,NA,0
"16583","Uruguay","URY",2022-05-07,0,2022-07-20,NA,NA,0
"16584","Uruguay","URY",2022-05-08,0,2022-07-20,NA,NA,0
"16585","Uruguay","URY",2022-05-09,0,2022-07-20,NA,NA,0
"16586","Uruguay","URY",2022-05-10,0,2022-07-20,NA,NA,0
"16587","Uruguay","URY",2022-05-11,0,2022-07-20,NA,NA,0
"16588","Uruguay","URY",2022-05-12,0,2022-07-20,NA,NA,0
"16589","Uruguay","URY",2022-05-13,0,2022-07-20,NA,NA,0
"16590","Uruguay","URY",2022-05-14,0,2022-07-20,NA,NA,0
"16591","Uruguay","URY",2022-05-15,0,2022-07-20,NA,NA,0
"16592","Uruguay","URY",2022-05-16,0,2022-07-20,NA,NA,0
"16593","Uruguay","URY",2022-05-17,0,2022-07-20,NA,NA,0
"16594","Uruguay","URY",2022-05-18,0,2022-07-20,NA,NA,0
"16595","Uruguay","URY",2022-05-19,0,2022-07-20,NA,NA,0
"16596","Uruguay","URY",2022-05-20,0,2022-07-20,NA,NA,0
"16597","Uruguay","URY",2022-05-21,0,2022-07-20,NA,NA,0
"16598","Uruguay","URY",2022-05-22,0,2022-07-20,NA,NA,0
"16599","Uruguay","URY",2022-05-23,0,2022-07-20,NA,NA,0
"16600","Uruguay","URY",2022-05-24,0,2022-07-20,NA,NA,0
"16601","Uruguay","URY",2022-05-25,0,2022-07-20,NA,NA,0
"16602","Uruguay","URY",2022-05-26,0,2022-07-20,NA,NA,0
"16603","Uruguay","URY",2022-05-27,0,2022-07-20,NA,NA,0
"16604","Uruguay","URY",2022-05-28,0,2022-07-20,NA,NA,0
"16605","Uruguay","URY",2022-05-29,0,2022-07-20,NA,NA,0
"16606","Uruguay","URY",2022-05-30,0,2022-07-20,NA,NA,0
"16607","Uruguay","URY",2022-05-31,0,2022-07-20,NA,NA,0
"16608","Uruguay","URY",2022-06-01,0,2022-07-20,NA,NA,0
"16609","Uruguay","URY",2022-06-02,0,2022-07-20,NA,NA,0
"16610","Uruguay","URY",2022-06-03,0,2022-07-20,NA,NA,0
"16611","Uruguay","URY",2022-06-04,0,2022-07-20,NA,NA,0
"16612","Uruguay","URY",2022-06-05,0,2022-07-20,NA,NA,0
"16613","Uruguay","URY",2022-06-06,0,2022-07-20,NA,NA,0
"16614","Uruguay","URY",2022-06-07,0,2022-07-20,NA,NA,0
"16615","Uruguay","URY",2022-06-08,0,2022-07-20,NA,NA,0
"16616","Uruguay","URY",2022-06-09,0,2022-07-20,NA,NA,0
"16617","Uruguay","URY",2022-06-10,0,2022-07-20,NA,NA,0
"16618","Uruguay","URY",2022-06-11,0,2022-07-20,NA,NA,0
"16619","Uruguay","URY",2022-06-12,0,2022-07-20,NA,NA,0
"16620","Uruguay","URY",2022-06-13,0,2022-07-20,NA,NA,0
"16621","Uruguay","URY",2022-06-14,0,2022-07-20,NA,NA,0
"16622","Uruguay","URY",2022-06-15,0,2022-07-20,NA,NA,0
"16623","Uruguay","URY",2022-06-16,0,2022-07-20,NA,NA,0
"16624","Uruguay","URY",2022-06-17,0,2022-07-20,NA,NA,0
"16625","Uruguay","URY",2022-06-18,0,2022-07-20,NA,NA,0
"16626","Uruguay","URY",2022-06-19,0,2022-07-20,NA,NA,0
"16627","Uruguay","URY",2022-06-20,0,2022-07-20,NA,NA,0
"16628","Uruguay","URY",2022-06-21,0,2022-07-20,NA,NA,0
"16629","Uruguay","URY",2022-06-22,0,2022-07-20,NA,NA,0
"16630","Uruguay","URY",2022-06-23,0,2022-07-20,NA,NA,0
"16631","Uruguay","URY",2022-06-24,0,2022-07-20,NA,NA,0
"16632","Uruguay","URY",2022-06-25,0,2022-07-20,NA,NA,0
"16633","Uruguay","URY",2022-06-26,0,2022-07-20,NA,NA,0
"16634","Uruguay","URY",2022-06-27,0,2022-07-20,NA,NA,0
"16635","Uruguay","URY",2022-06-28,0,2022-07-20,NA,NA,0
"16636","Uruguay","URY",2022-06-29,0,2022-07-20,NA,NA,0
"16637","Uruguay","URY",2022-06-30,0,2022-07-20,NA,NA,0
"16638","Uruguay","URY",2022-07-01,0,2022-07-20,NA,NA,0
"16639","Uruguay","URY",2022-07-02,0,2022-07-20,NA,NA,0
"16640","Uruguay","URY",2022-07-03,0,2022-07-20,NA,NA,0
"16641","Uruguay","URY",2022-07-04,0,2022-07-20,NA,NA,0
"16642","Uruguay","URY",2022-07-05,0,2022-07-20,NA,NA,0
"16643","Uruguay","URY",2022-07-06,0,2022-07-20,NA,NA,0
"16644","Uruguay","URY",2022-07-07,0,2022-07-20,NA,NA,0
"16645","Uruguay","URY",2022-07-08,0,2022-07-20,NA,NA,0
"16646","Uruguay","URY",2022-07-09,0,2022-07-20,NA,NA,0
"16647","Uruguay","URY",2022-07-10,0,2022-07-20,NA,NA,0
"16648","Uruguay","URY",2022-07-11,0,2022-07-20,NA,NA,0
"16649","Uruguay","URY",2022-07-12,0,2022-07-20,NA,NA,0
"16650","Uruguay","URY",2022-07-13,0,2022-07-20,NA,NA,0
"16651","Uruguay","URY",2022-07-14,0,2022-07-20,NA,NA,0
"16652","Uruguay","URY",2022-07-15,0,2022-07-20,NA,NA,0
"16653","Uruguay","URY",2022-07-16,0,2022-07-20,NA,NA,0
"16654","Uruguay","URY",2022-07-17,0,2022-07-20,NA,NA,0
"16655","Uruguay","URY",2022-07-18,0,2022-07-20,NA,NA,0
"16656","Uruguay","URY",2022-07-19,0,2022-07-20,NA,NA,0
"16657","Uruguay","URY",2022-07-20,1,2022-07-20,NA,NA,1
"16658","Uruguay","URY",2022-07-21,0,2022-07-20,NA,NA,1
"16659","Uruguay","URY",2022-07-22,0,2022-07-20,NA,NA,1
"16660","Uruguay","URY",2022-07-23,0,2022-07-20,NA,NA,1
"16661","Uruguay","URY",2022-07-24,0,2022-07-20,NA,NA,1
"16662","Uruguay","URY",2022-07-25,0,2022-07-20,NA,NA,1
"16663","Uruguay","URY",2022-07-26,1,2022-07-20,NA,NA,2
"16664","Uruguay","URY",2022-07-27,0,2022-07-20,NA,NA,2
"16665","Uruguay","URY",2022-07-28,0,2022-07-20,NA,NA,2
"16666","Uruguay","URY",2022-07-29,0,2022-07-20,NA,NA,2
"16667","Uruguay","URY",2022-07-30,0,2022-07-20,NA,NA,2
"16668","Uruguay","URY",2022-07-31,0,2022-07-20,NA,NA,2
"16669","Uruguay","URY",2022-08-01,0,2022-07-20,NA,NA,2
"16670","Uruguay","URY",2022-08-02,0,2022-07-20,NA,NA,2
"16671","Uruguay","URY",2022-08-03,0,2022-07-20,NA,NA,2
"16672","Uruguay","URY",2022-08-04,0,2022-07-20,NA,NA,2
"16673","Uruguay","URY",2022-08-05,0,2022-07-20,NA,NA,2
"16674","Uruguay","URY",2022-08-06,0,2022-07-20,NA,NA,2
"16675","Uruguay","URY",2022-08-07,0,2022-07-20,NA,NA,2
"16676","Uruguay","URY",2022-08-08,0,2022-07-20,NA,NA,2
"16677","Uruguay","URY",2022-08-09,1,2022-07-20,NA,NA,3
"16678","Uruguay","URY",2022-08-10,0,2022-07-20,NA,NA,3
"16679","Uruguay","URY",2022-08-11,0,2022-07-20,NA,NA,3
"16680","Uruguay","URY",2022-08-12,0,2022-07-20,NA,NA,3
"16681","Uruguay","URY",2022-08-13,0,2022-07-20,NA,NA,3
"16682","Uruguay","URY",2022-08-14,0,2022-07-20,NA,NA,3
"16683","Uruguay","URY",2022-08-15,0,2022-07-20,NA,NA,3
"16684","Uruguay","URY",2022-08-16,0,2022-07-20,NA,NA,3
"16685","Uruguay","URY",2022-08-17,0,2022-07-20,NA,NA,3
"16686","Uruguay","URY",2022-08-18,1,2022-07-20,NA,NA,4
"16687","Uruguay","URY",2022-08-19,0,2022-07-20,NA,NA,4
"16688","Uruguay","URY",2022-08-20,1,2022-07-20,NA,NA,5
"16689","Uruguay","URY",2022-08-21,0,2022-07-20,NA,NA,5
"16690","Uruguay","URY",2022-08-22,0,2022-07-20,NA,NA,5
